FileName,Time Recorded,Tool,Overall Task,Tool bounding box
AN01-20210104-154854_0552.jpg,59.931,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0553.jpg,60.035,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0554.jpg,60.173,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0555.jpg,60.321,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0556.jpg,60.431,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0557.jpg,60.532,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0558.jpg,60.652,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0559.jpg,60.754,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0560.jpg,60.855,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0561.jpg,60.958,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0562.jpg,61.0205,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0563.jpg,61.083,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0564.jpg,61.134,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0565.jpg,61.185,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0566.jpg,61.2375,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0567.jpg,61.29,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0568.jpg,61.395,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0569.jpg,61.4455,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0570.jpg,61.496,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0571.jpg,61.624,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0572.jpg,61.6755,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0573.jpg,61.727,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0574.jpg,61.7775,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0575.jpg,61.828,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0576.jpg,61.8785,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0577.jpg,61.929,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0578.jpg,62.032,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0579.jpg,62.136,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0580.jpg,62.189,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0581.jpg,62.242,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0582.jpg,62.3015,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0583.jpg,62.361,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0584.jpg,62.463,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0585.jpg,62.516,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0586.jpg,62.569,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0587.jpg,62.62,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0588.jpg,62.671,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0589.jpg,62.777,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0590.jpg,62.878,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0591.jpg,62.9355,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0592.jpg,62.993,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0593.jpg,63.1,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0594.jpg,63.151,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0595.jpg,63.202,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0596.jpg,63.252,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0597.jpg,63.302,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0598.jpg,63.404,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0599.jpg,63.455,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0600.jpg,63.506,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0601.jpg,63.564,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0602.jpg,63.622,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0603.jpg,63.73,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0604.jpg,63.782,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0605.jpg,63.834,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0606.jpg,63.937,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0607.jpg,63.9915,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0608.jpg,64.046,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0609.jpg,64.1065,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0610.jpg,64.167,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0611.jpg,64.3,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0612.jpg,64.3505,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0613.jpg,64.401,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0614.jpg,64.4535,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0615.jpg,64.506,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0616.jpg,64.636,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0617.jpg,64.686,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0618.jpg,64.736,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0619.jpg,64.7865,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0620.jpg,64.837,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0621.jpg,64.938,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0622.jpg,65.048,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0623.jpg,65.0817,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0624.jpg,65.1153,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0625.jpg,65.149,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0626.jpg,65.268,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0627.jpg,65.3185,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0628.jpg,65.369,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0629.jpg,65.47,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0630.jpg,65.595,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0631.jpg,65.652,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0632.jpg,65.709,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0633.jpg,65.759,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0634.jpg,65.809,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0635.jpg,65.923,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0636.jpg,65.984,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0637.jpg,66.045,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0638.jpg,66.107,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0639.jpg,66.169,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0640.jpg,66.2355,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0641.jpg,66.302,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0642.jpg,66.3525,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0643.jpg,66.403,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0644.jpg,66.455,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0645.jpg,66.507,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0646.jpg,66.621,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0647.jpg,66.725,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0648.jpg,66.7835,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0649.jpg,66.842,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0650.jpg,66.8935,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0651.jpg,66.945,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0652.jpg,67.055,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0653.jpg,67.1105,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0654.jpg,67.166,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0655.jpg,67.2165,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
AN01-20210104-154854_0656.jpg,67.267,syringe,insert_needle,"[{'class': 'ultrasound', 'xmin': 373, 'ymin': 78, 'xmax': 471, 'ymax': 202}, {'class': 'syringe', 'xmin': 425, 'ymin': 20, 'xmax': 501, 'ymax': 134}]"
